page_ptr_id,date,body,main_image_id,featured,image_carousel,main_image_caption,gefoerdert_durch_img_id,active,after_title,before_title,body_de,body_en,body_es,main_image_caption_de,main_image_caption_en,main_image_caption_es,search_description_de,search_description_en,search_description_es,seo_title_de,seo_title_en,seo_title_es,slug_de,slug_en,slug_es,title_de,title_en,title_es,url_path_de,url_path_en,url_path_es,is_digital,is_open_access,is_print,language,qualification,typ,year,urls
2213,2009-08-04,,1114,f,[],,,1,"Akademie Studienbücher: Kulturwissenschaften. Berlin: Akademie Verlag.","Bruhn, Matthias (2009):",,,,,,,,,,,,,das-bild-theorie-geschichte-praxis,,,"Das Bild. Theorie – Geschichte – Praxis.",,,/home/das-bild-theorie-geschichte-praxis/,,,f,f,t,de,1,5,2009-08-04,
1278,2016-06-26,,,f,[],,,1,,,,,,,,,,,,,,,oliver-zauzig-david-ludwig-documentation-university-collections-germany-erittenhouse-242013,,,"Oliver Zauzig, David Ludwig: The Documentation of University Collections in Germany, eRittenhouse, 24/2013",,,,,,f,f,f,de,1,1,2016-07-06,
912,2016-06-09,,,f,[],,,1,,,,,,,,,,,,,,,karl-w-grosse-mitarbeit-der-38-auflage-der-bauentwurfslehre-isbn-978-3-528-99651-2-kapitel-bauteile-flughafen-wohnen,,,"Karl W. Grosse: Mitarbeit an der 38. Auflage der Bauentwurfslehre, ISBN: 978-3-528-99651-2 Kapitel: Bauteile, Flughäfen, Wohnen",,,,,,f,f,f,de,1,1,2016-07-06,
2384,2012-09-06,,,f,[],,,1,"In: Bibliothek, Forschung und Praxis, Jg. 36, Nr. 3, S. 215–219.","Degkwitz, Andreas (2012):",,,,,,,,,,,,,texte-daten-bilder-wissen,,,"Texte, Daten, Bilder – Wissen!",,,/home/texte-daten-bilder-wissen/,,,f,f,t,de,1,2,2012-09-06,
2179,1999-08-02,,,f,[],,,1,"Houston, Tex.: Menil Collection.","Lerup, Lars/Farokhi, Sohela (1999):",,,,,,,,,,,,,room-installation,,,"Room. An installation.",,,/home/room-installation/,,,f,f,t,en,1,5,1999-08-02,
882,2016-06-08,,,f,[],,,1,,,,,,,,,,,,,,,da-costa-e-silva-tiago-und-meinerenken-jens-szenographien-des-wissens-uber-kreative-und-poietische-prozesse-2014,,,"da Costa e Silva, Tiago und Meinerenken, Jens: Szenographien des Wissens: Über kreative und poietische Prozesse (2014)",,,,,,f,f,f,de,1,1,2016-07-06,
994,2011-06-14,,,f,[],,,1,"In: Horizonte 03: Re-Definition. Architektur auf neuen Wegen. Weimar: Lucia Verlag.","Schramke, Sandra (2011):",,,,,,,,,,,,,kreative-problemlosungen,,,"Kreative Problemlösungen.",,,/home/kreative-problemlosungen/,,,f,f,t,de,1,2,2011-07-06,
810,2014-06-06,,,f,[],,,1,"In: Le jardin éphémère, dir. de Götz Arndt et Fabrice Vannier, Paris, Beaux-Arts de Paris editions, 2014.","Ribault, Patricia (2014):",,,,,,,,,,,,,le-regard-du-depayse,,,"Le regard du dépaysé",,,/home/le-regard-du-depayse/,,,t,f,t,fr,1,3,2014-07-06,
1919,2011-07-16,,,f,[],,,1,"In: Grey Room 43, 144-55.","Schäffner, Wolfgang (2011):",,,,,,,,,,,,,telefonic-revolution-digital-image,,,"The Telefonic Revolution of the Digital Image.",,,/home/telefonic-revolution-digital-image/,,,t,f,t,en,1,2,2011-07-16,
2599,2013-09-19,,,f,[],,,1,"In: Texte zur Kunst, H. 92, S. 214–217.","Franz, Nina (2013):",,,,,,,,,,,,,der-ruinenwert-der-bilder,,,"Der Ruinenwert der Bilder.",,,/home/der-ruinenwert-der-bilder/,,,f,f,t,de,1,3,2013-09-19,
1623,2014-07-11,,,f,[],,,1,"Dessau: Stiftung Bauhaus Dessau.","Oswalt, Philipp für die Stiftung Bauhaus Dessau (Hg.) (2014):",,,,,,,,,,,,,dessau-1945-moderne-zerstort,,,"Dessau 1945: Moderne zerstört.",,,/home/dessau-1945-moderne-zerstort/,,,t,f,t,de,1,4,2014-07-11,
1920,2010-07-16,,,f,[],,,1,"In: von Hilgers, Philipp/Ofak, Ana (Hg.): Rekursionen. Von Faltungen des Wissens. München: Fink.","Schäffner, Wolfgang (2010):",,,,,,,,,,,,,zeitraume,,,Zeiträume.,,,/home/zeitraume/,,,f,f,t,de,1,3,2010-07-16,
1755,2014-07-13,,,f,[],,,1,"In: dies. (Hg.): Hubert Fichtes Medien. Zürich u.a.: diaphanes, S. 7–19.","Krauthausen, Kartin/Kammer, Stephan (2014):",,,,,,,,,,,,,hubert-fichtes-medien-einleitung,,,"Hubert Fichtes Medien (Einleitung).",,,/home/hubert-fichtes-medien-einleitung/,,,t,f,t,de,1,3,2014-07-13,
1031,2014-06-14,,,f,[],,,1,"In: Museological Review no. 18, vol. 2014.","Mario Schulze (2014):",,,,,,,,,,,,,things-are-changing-museums-and-material-turn,,,"Things are Changing. Museums and the Material Turn.",,,/home/things-are-changing-museums-and-material-turn/,,,f,f,t,en,1,2,2014-07-06,
2147,2015-07-28,,,f,[],,,1,"In: J. Zool. Syst. Evol. Res., vol. 53, p. 350. doi: 10.1111/jzs.12105.","Stach, Thomas (2015):",,,,,,,,,,,,,whats-name,,,"What’s in a name?",,,/home/whats-name/,,,t,f,t,en,1,2,2015-07-28,
1677,2015-07-12,,,f,[],,,1,"In: Roger Caillois: Dissymmetrie, übers. v. Geble, Peter. Berlin: Brinkmann und Bose Verlag, S. 105–114.","Schäffner, Wolfgang (2015):",,,,,,,,,,,,,nachwort,,,Nachwort.,,,/home/nachwort/,,,f,f,t,de,1,3,2015-07-12,
2227,2008-08-08,,,f,[],,,1,"In: Spektrum der Wissenschaft, Nr. 9/2008, S. 34–41.","Steinle, Friedrich (2008):",,,,,,,,,,,,,explorieren-entdecken-testen,,,"Explorieren – Entdecken – Testen.",,,/home/explorieren-entdecken-testen/,,,t,t,t,de,1,2,2008-08-08,
755,2013-06-03,,,f,[],,,1,"München/Paderborn: Wilhelm Fink Verlag.","Christian Kassung/Thomas Macho (Hg.) (2013):",,,,,,,,,,,,,kulturtechniken-der-synchronisation,,,"Kulturtechniken der Synchronisation.",,,/home/kulturtechniken-der-synchronisation/,,,f,f,t,de,1,4,2013-07-06,
1119,2006-06-19,,,f,[],,,1,"In: Notices of the AMS, vol. 53, no. 9, pp. 2–6.","Deuflhard, Peter/Weiser, Martin/Zachow, Stefan (2006):",,,,,,,,,,,,,mathematics-facial-surgery,,,"Mathematics in Facial Surgery.",,,/home/mathematics-facial-surgery/,,,f,f,t,en,1,2,2006-07-06,
1897,2009-07-15,,,f,[],,,1,"In: Nature Rev. Microbiol. 7, 2009. S. 263-273.","Hengge, Regine (2009):",,,,,,,,,,,,,principles-cyclic-di-gmp-signaling,,,"Principles of cyclic-di-GMP signaling.",,,/home/principles-cyclic-di-gmp-signaling/,,,t,f,t,en,1,2,2009-07-15,
1087,2010-06-18,,,f,[],,,1,"Stanford: Stanford University Press.","Rheinberger, Hans-Jörg (2010):",,,,,,,,,,,,,historicizing-epistemology-essay,,,"On Historicizing Epistemology. An essay.",,,/home/historicizing-epistemology-essay/,,,t,f,t,en,1,5,2010-07-06,
2598,2016-09-19,,,f,[],,,1,"In: taz, 14./15. März 2015, S. 25–27.","Franz, Nina (2015):",,,,,,,,,,,,,leise-unsichtbar-und-autonom,,,"Leise, unsichtbar und autonom.",,,/home/leise-unsichtbar-und-autonom/,,,f,f,t,de,1,1,2015-09-19,
838,2008-06-07,,,f,[],,,1,"München: Hirmer.","Völlnagel, Jörg/Wullen, Moritz (Hg.) (2008):",,,,,,,,,,,,,unsterblich-der-kult-des-kunstlers,,,"Unsterblich! Der Kult des Künstlers.",,,/home/unsterblich-der-kult-des-kunstlers/,,,f,f,t,de,1,4,2008-07-06,
1936,2015-07-18,,,f,[],,,1,"In: Kaube, Jürgen/Laakmann, Jörn (Hg.): Das Lexikon der offenen Fragen. Stuttgart: J.B. Metzler, S. 177–178.","Brüning, Jochen (2015):",,,,,,,,,,,,,was-ist-ein-beweis,,,"Was ist ein Beweis?",,,/home/was-ist-ein-beweis/,,,f,f,f,de,1,1,2016-07-18,
1835,2011-07-14,,,f,[],,,1,"Bielefeld: transcript.","Hennig, Jochen (2011):",,,,,,,,,,,,,bildpraxis-visuelle-strategien-der-fruhen-nanotechnologie_2,,,"Bildpraxis. Visuelle Strategien in der frühen Nanotechnologie.",,,/home/bildpraxis-visuelle-strategien-der-fruhen-nanotechnologie_2/,,,t,f,t,de,3,5,2011-07-14,
1088,2010-06-18,,,f,[],,,1,"London/Durham: Duke University Press.","Rheinberger, Hans-Jörg (2010):",,,,,,,,,,,,,epistemology-concrete-twentieth-century-histories-life,,,"An Epistemology of the Concrete. Twentieth-Century Histories of Life.",,,/home/epistemology-concrete-twentieth-century-histories-life/,,,f,f,t,en,1,5,2010-07-06,
2469,2015-09-08,,,f,[],,,1,"In: Kries, Mateo/Kugler, Jolanthe (Hg.): das bauhaus#allesistdesign, Weil am Rhein: Vitra Design Museum, S. 368–375.","Meer, Julia/Oswalt, Philipp (2015):",,,,,,,,,,,,,das-bauhausparadoxon,,,"Das Bauhausparadoxon.",,,/home/das-bauhausparadoxon/,,,f,f,t,de,1,3,2015-09-08,
1802,2014-07-13,,,f,[],,,1,"In: Sitzungsberichte der Gesellschaft Naturforschender Freunde zu Berlin, Bd. 50 (N.F.), S. 173–188.","Scholtz, Gerhard (2014):",,,,,,,,,,,,,verbundene-zwillinge-bei-krebsen,,,"Verbundene Zwillinge bei Krebsen.",,,/home/verbundene-zwillinge-bei-krebsen/,,,f,f,t,de,1,2,2014-07-13,
2127,2008-07-28,,,f,[],,,1,"Barcelona: Actar.","Oswalt, Philipp/Overmeyer, Klaus/Misselwitz, Philipp (eds.) (2008):",,,,,,,,,,,,,urban-catalyst-strategies-temporary-use,,,"Urban Catalyst. Strategies for temporary use.",,,/home/urban-catalyst-strategies-temporary-use/,,,f,f,t,en,1,4,2008-07-28,
2216,2007-08-08,,,f,[],,,1,"Göttingen: Wallstein-Verlag.","Scherer, Bernd M./Haustein, Lydia/Hager, Martin (Hg.) (2007):",,,,,,,,,,,,,feindbilder-ideologien-und-visuelle-strategien-der-kulturen,,,"Feindbilder. Ideologien und visuelle Strategien der Kulturen.",,,/home/feindbilder-ideologien-und-visuelle-strategien-der-kulturen/,,,f,f,t,de,1,4,2007-08-08,
1051,2016-06-14,,,f,[],,,1,,,,,,,,,,,,,,,m-beccaria-v-forini-t-lukowski-and-s-zieme-twist-three-five-loops-bethe-ansatz-and-wrapping-jhep-0903-129-2009,,,"M. Beccaria, V. Forini, T. Lukowski and S. Zieme: Twist-three at five loops, Bethe Ansatz and wrapping. In: JHEP 0903, 129 (2009).",,,,,,f,f,f,de,1,1,2016-07-06,
971,2013-06-13,,,f,[],,,1,"In: Bauwelt, Nr. 25.2013, S. 24–27.","Rabe, Henrike (2013):",,,,,,,,,,,,,schule-ohne-wande-zum-entwurfsprozess-der-schule-uto-2014,,,"Schule ohne Wände. Zum Entwurfsprozess der Schule in Uto. 2014.",,,/home/schule-ohne-wande-zum-entwurfsprozess-der-schule-uto-2014/,,,f,f,t,de,1,1,2013-07-06,
2133,2015-07-28,,,f,[],,,1,"Hg. von Julia Nauhaus. Altenburg: Lindenau-Museum.","Kinzel, Julia (2015):",,,,,,,,,,,,,kunst-fur-jedermann-die-gemaldekopiensammlung-bernhard-august-von-lindenaus,,,"Kunst für jedermann. Die Gemäldekopiensammlung Bernhard August von Lindenaus.",,,/home/kunst-fur-jedermann-die-gemaldekopiensammlung-bernhard-august-von-lindenaus/,,,f,f,t,de,1,5,2015-07-28,
752,2007-06-03,,,f,[],,,1,"Aufsätze und Reden. Hg. v. Probst, Jörg. Berlin: Wagenbach Verlag.","Bredekamp, Horst (2007):",,,,,,,,,,,,,bilder-bewegen-von-der-kunstkammer-zum-endspiel,,,"Bilder bewegen. Von der Kunstkammer zum Endspiel.",,,/home/bilder-bewegen-von-der-kunstkammer-zum-endspiel/,,,f,f,t,de,1,1,2007-07-06,
2287,2014-08-09,,,f,[],,,1,"In: Cassirer Studies, vol. V/VI (2012/13), pp. 157-185.","Hoel, Aud Sissel (2014):",,,,,,,,,,,,,images-and-measurements-across-arts-and-sciences,,,"Images and Measurements across Arts and Sciences.",,,/home/images-and-measurements-across-arts-and-sciences/,,,f,f,t,en,1,2,2014-08-09,
1536,2014-07-08,,,f,[],,,1,"In: Zeitschrift für Medien- und Kulturforschung, Jg. 5, Nr. 2, S. 233–240.","Schwägerl, Christian/Leinfelder, Reinhold (2014):",,,,,,,,,,,,,die-menschgemachte-erde,,,"Die menschgemachte Erde.",,,/home/die-menschgemachte-erde/,,,f,f,t,de,1,2,2014-07-08,
1098,2004-06-19,,,f,[],,,1,"Diss., Univ. Hamburg. Berlin: Reimer.","Uppenkamp, Bettina (2004):",,,,,,,,,,,,,judith-und-holofernes-der-italienischen-malerei-des-barock,,,"Judith und Holofernes in der italienischen Malerei des Barock.",,,/home/judith-und-holofernes-der-italienischen-malerei-des-barock/,,,f,f,t,de,3,5,2004-07-06,
1277,2016-06-26,,,f,[],,,1,,,,,,,,,,,,,,,sarah-link-die-koordinierungsstelle-fur-wissenschaftliche-universitatssammlungen-deutschland-kulturbetrieb-012013-s-16-17,,,"Sarah Link: Die Koordinierungsstelle für wissenschaftliche Universitätssammlungen in Deutschland, KulturBetrieb, 01/2013, S. 16-17",,,,,,f,f,f,de,1,1,2016-07-06,
2193,2010-08-02,,,f,[],,,1,"Ljubljana: Založba ZRC.","Tomšič, Samo u.a. (2010):",,,,,,,,,,,,,immanuel-kant-vorkritische-schriften-ubersetzung-ins-slowenische,,,"Immanuel Kant: Vorkritische Schriften (Übersetzung ins Slowenische).",,,/home/immanuel-kant-vorkritische-schriften-ubersetzung-ins-slowenische/,,,f,f,t,sl,1,1,2010-08-02,
837,1994-06-07,,,f,[],,,1,"Dülmen–Hiddingsel: 1994.","Weigel, Sigrid (1994):",,,,,,,,,,,,,bilder-des-kulturellen-gedachtnisses-beitrage-zur-gegenwartsliteratur,,,"Bilder des kulturellen Gedächtnisses. Beiträge zur Gegenwartsliteratur.",,,/home/bilder-des-kulturellen-gedachtnisses-beitrage-zur-gegenwartsliteratur/,,,f,f,t,de,1,5,1994-07-06,
1113,1995-06-19,,,f,[],,,1,"Diss., München: Fink.","Därmann, Iris (1995):",,,,,,,,,,,,,tod-und-bild-eine-phanomenologische-mediengeschichte,,,"Tod und Bild. Eine phänomenologische Mediengeschichte.",,,/home/tod-und-bild-eine-phanomenologische-mediengeschichte/,,,f,f,t,de,3,5,1995-07-06,
1096,2008-06-19,,,f,[],,,1,"Bielefeld: transcript.","Schulze, Holger (Hg.) (2008):",,,,,,,,,,,,,sound-studies-traditionen-methoden-desiderate-eine-einfuhrung,,,"Sound Studies: Traditionen − Methoden − Desiderate. Eine Einführung.",,,/home/sound-studies-traditionen-methoden-desiderate-eine-einfuhrung/,,,t,f,t,de,1,4,2008-07-06,
1904,2007-07-15,,,f,[],,,1,"Berlin: Akademie Verlag.","Schäffner, Wolfgang u. a. (Hg.) (2007):",,,,,,,,,,,,,electric-laokoon-zeichen-und-medien-von-der-lochkarte-zur-grammatologie,,,"Electric Laokoon. Zeichen und Medien, von der Lochkarte zur Grammatologie.",,,/home/electric-laokoon-zeichen-und-medien-von-der-lochkarte-zur-grammatologie/,,,f,f,t,de,1,4,2007-07-15,
910,2013-06-09,,,f,[],,,1,"In: Hermanussen, Michael (ed.): Auxology – Studying Human Growth and Development. Stuttgart: Schweizerbart Verlag, pp. 200-203.","Grewe, Carl Martin/Lamecker, Hans/Zachow, Stefan (2013):",,,,,,,,,,,,,landmark-based-statistical-shape-analysis,,,"Landmark-based Statistical Shape Analysis.",,,/home/landmark-based-statistical-shape-analysis/,,,f,f,t,en,1,3,2013-07-06,
829,2010-06-07,,,f,[],,,1,"Kassel: Museumslandschaft Hessen Kassel.","Thümmler, Sabine/Heinz, Marianne (2010):",,,,,,,,,,,,,konig-jerome-18071813-was-er-zuruckliess-was-er-mitnahm,,,"König Jérôme (1807–1813). Was er zurückließ, was er mitnahm.",,,/home/konig-jerome-18071813-was-er-zuruckliess-was-er-mitnahm/,,,f,f,t,de,1,5,2010-07-06,
977,2014-06-14,,,f,[],,,1,"Exhib.–cat. Cranbrook Art Museum. Bloomfield Hills.","Nina Samuel, Gregory Wittkopp (eds.) (2014):",,,,,,,,,,,,,my-brain-my-inkstand-drawing-thinking-and-process,,,"My Brain Is in My Inkstand: Drawing as Thinking and Process.",,,/home/my-brain-my-inkstand-drawing-thinking-and-process/,,,f,f,t,en,1,1,2014-07-06,
2109,2011-07-28,,,f,[],,,1,"In: Biosocieties, vol 6, no. 3, S. 279–298.","Niewöhner, Jörg (2011):",,,,,,,,,,,,,epigenetics-embedded-bodies-and-molecularisation-biography-and-milieu,,,"Epigenetics. Embedded bodies and the molecularisation of biography and milieu.",,,/home/epigenetics-embedded-bodies-and-molecularisation-biography-and-milieu/,,,f,f,t,en,1,2,2016-07-28,
1077,2011-06-18,,,f,[],,,1,,"C. Lukas/P. Kollmannsberger/D. Ruffoni/P. Roschger/Fratzl, Peter/Weinkamer, Richard (2011):",,,,,,,,,,,,,heterogeneous-mineral-content-bone-using-stochastic-arguments-and-simulations-overcome-experimental-limitations,,,"The heterogeneous mineral content of bone — using stochastic arguments and simulations to overcome experimental limitations.",,,/home/heterogeneous-mineral-content-bone-using-stochastic-arguments-and-simulations-overcome-experimental-limitations/,,,t,f,t,en,1,2,2011-07-06,
2283,2015-08-09,,,f,[],,,1,"Cambridge: Cambridge University Press. In: Common Knowledge, vol. 21, no. 3, pp. 524–525.","Brüning, Jochen (2015):",,,,,,,,,,,,,review-chemla-karine-ed-2012-history-mathematical-proof-ancient-traditions,,,"Review of Chemla, Karine (ed.) (2012): The History of Mathematical Proof in Ancient Traditions.",,,/home/review-chemla-karine-ed-2012-history-mathematical-proof-ancient-traditions/,,,t,f,t,en,1,1,2015-08-09,
1984,2016-07-19,,,f,[],,,1,"In: Friedman, Michael/Schäffner, Wolfgang (eds): On Folding. Towards a New Field of Interdisciplinary Research. Bielefeld: transcript, pp. 31-48.","Krauthausen, Karin (2016):",,,,,,,,,,,,,folding-narrative-dimensionality-writing-french-structuralism-1966-1972,,,"Folding the Narrative: The Dimensionality of Writing in French Structuralism (1966-1972).",,,/home/folding-narrative-dimensionality-writing-french-structuralism-1966-1972/,,,t,f,t,en,1,3,2016-07-19,
822,2012-06-07,,1029,f,[],,,1,"London: Routledge/Taylor &#38; Francis. Therein: Introduction and essay »Assimilating Unease: Moholy-Nagy and the Wartime/Postwar Bauhaus in Chicago«.","Robin Schuldenfrei (Ed.) (2012):",,,,,,,,,,,,,atomic-dwelling-anxiety-domesticity-and-postwar-architecture,,,"Atomic Dwelling: Anxiety, Domesticity, and Postwar Architecture.",,,/home/atomic-dwelling-anxiety-domesticity-and-postwar-architecture/,,,f,f,t,en,1,4,2012-07-06,
953,2016-06-13,,,f,[],,,1,,,,,,,,,,,,,,,severine-marguin-les-temporalites-de-la-reussite-le-moment-charniere-des-quarante-ans-chez-les-artistes-plasticiens-sociologies-10-2013,,,"Séverine Marguin: Les temporalités de la réussite: le moment charnière des quarante ans chez les artistes plasticiens. In: SociologieS, 10. 2013",,,,,,f,f,f,de,1,1,2016-07-06,
2595,2016-09-19,,,f,[],,,1,"In: Bildwelten des Wissens. Kunsthistorisches Jahrbuch für Bildkritik, Bd. 12: Image Guidance. Bedingungen bildgeführter Operation. Berlin: De Gruyter, S. 98–101.","Lilge, Thomas (2016):",,,,,,,,,,,,,das-alternative-reality-spiel-ingress,,,"Das Alternative-Reality-Spiel »Ingress«.",,,/home/das-alternative-reality-spiel-ingress/,,,t,f,t,de,1,3,2016-09-19,
2014,2015-07-21,,,f,[],,,1,"In: Eshel, Ruth (Ed.): Dance Today – the dance magazine of Israel, no. 28. Tel-Aviv.","Katan, Einav (2015):",,,,,,,,,,,,,connect-effort-pleasure-overcoming-perceptual-gap-between-body-and-mind,,,"Connect Effort into Pleasure; Overcoming the Perceptual Gap Between Body and Mind.",,,/home/connect-effort-pleasure-overcoming-perceptual-gap-between-body-and-mind/,,,f,f,t,en,1,2,2015-07-21,
1138,2016-06-19,,,f,[],,,1,,,,,,,,,,,,,,,ehlers-m-k-behncke-f-w-gerstengarbe-f-hillen-l-koppers-l-stroink-j-wachter-eds-2008-digital-earth-summit-geoinformatics-2008-tools-global-change-research-wichmann-verlag-heidelberg-274-pp,,,"Ehlers, M., K. Behncke, F.-W. Gerstengarbe, F. Hillen, L. Koppers, L. Stroink, J. Wächter (Eds.), 2008. Digital Earth Summit on Geoinformatics 2008: Tools for Global Change Research. Wichmann Verlag, Heidelberg, 274 pp.",,,,,,f,f,f,de,1,1,2016-07-06,
2593,2016-09-19,,1217,f,[],,,1,"Berlin: De Gruyter.","Friedrich, Kathrin/Queisner, Moritz/Roethe, Anna (Hg.) (2016):",,,,,,,,,,,,,bildwelten-des-wissens-kunsthistorisches-jahrbuch-fur-bildkritik-bd-12-image-guidance-bedingungen-bildgefuhrter-operation,,,"Bildwelten des Wissens. Kunsthistorisches Jahrbuch für Bildkritik, Bd. 12: Image Guidance. Bedingungen bildgeführter Operation.",,,/home/bildwelten-des-wissens-kunsthistorisches-jahrbuch-fur-bildkritik-bd-12-image-guidance-bedingungen-bildgefuhrter-operation/,,,t,f,t,de,1,4,2016-09-19,
2228,2008-08-08,,,f,[],,,1,"In: Daston, Lorraine/Stolleis, Michael (eds.): Natural Law and Laws of Nature in Early Modern Europe. Jurisprudence, Theology, Moral and Natural Philosophy. Aldershot: Ashgate, pp. 215–231.","Steinle, Friedrich (2008):",,,,,,,,,,,,,principles-regularities-tracing-laws-nature-early-modern-france-and-england,,,"From Principles to Regularities: Tracing »Laws of Nature« in Early Modern France and England.",,,/home/principles-regularities-tracing-laws-nature-early-modern-france-and-england/,,,f,f,t,en,1,3,2008-08-08,
2176,2007-08-01,,,f,[],,,1,"In: Zeitschrift für Kunsttechnologie und Konservierung, vol. 21, no. 2, pp. 270–274.","Krug, Sonja/Tello, H./Unger, A./Paz, B./Simon, S. (2007):",,,,,,,,,,,,,biocide-determination-ethnological-collections,,,"Biocide Determination in Ethnological Collections.",,,/home/biocide-determination-ethnological-collections/,,,f,f,t,en,1,2,2007-08-01,
2322,2008-08-11,,,f,[],,,1,"In: Stephan, Inge/Tacke, Alexandra (Hg.): NachBilder der RAF. Köln u.a.: Böhlau. S. 197–215.","Klonk, Charlotte (2008):",,,,,,,,,,,,,bildterrorismus-von-meins-bis-schleyer,,,"Bildterrorismus: Von Meins bis Schleyer.",,,/home/bildterrorismus-von-meins-bis-schleyer/,,,f,f,t,de,1,3,2008-08-11,
978,2012-06-14,,,f,[],,,1,"New Haven : Bard Graduate Center.","Nina Samuel (Hg.) (2012):",,,,,,,,,,,,,islands-benoit-mandelbrot-fractals-chaos-and-materiality-thinking_2,,,"The Islands of Benoît Mandelbrot. Fractals, Chaos, and the Materiality of Thinking.",,,/home/islands-benoit-mandelbrot-fractals-chaos-and-materiality-thinking_2/,,,f,f,t,en,1,4,2012-07-06,
1940,2002-07-18,,,f,[],,,1,"In: VolkswagenStiftung Hannover (Hg.): Impulse geben – Wissen stiften. 40 Jahre VolkswagenStiftung. Göttingen: Vandenhoeck &#38; Ruprecht, S. 379–449.","Brüning, Jochen (2002):",,,,,,,,,,,,,impulse-durch-institutionelle-forderung,,,"Impulse durch institutionelle Förderung.",,,/home/impulse-durch-institutionelle-forderung/,,,f,f,t,de,1,1,2002-07-18,
1656,2015-07-11,www.soundeffects.dk/issue/view/3374,,f,[],,,1,"In: SoundEffects – An Interdisciplinary Journal of Sound and Sound Experience, Jg. 5. Nr. 1, S. 1–9.","Maier, Carla J./Schulze, Holger (2015):",www.soundeffects.dk/issue/view/3374,,,,,,,,,,,,functional-sounds-history-and-public-sphere-proceedings-first-international-essa-conference-2013-part-ii,,,"Functional Sounds in History and the Public Sphere. Proceedings of the First International ESSA Conference 2013, Part II.",,,/home/functional-sounds-history-and-public-sphere-proceedings-first-international-essa-conference-2013-part-ii/,,,t,t,f,en,1,2,2015-07-11,"http://www.soundeffects.dk/issue/view/3374 http://www.soundeffects.dk/issue/view/3374 http://www.soundeffects.dk/issue/view/3374 http://www.soundeffects.dk/issue/view/3374"
2276,2015-08-09,PDF,1142,f,[],,,1,"Mit einem Vorwort von Thomas Lilge. Berlin: BWG.","Exzellenzcluster »Bild Wissen Gestaltung. Ein Interdisziplinäres Labor« (Hg.) (2015):",PDF,,,,,,,,,,,,das-praparat-ist-nicht-sichtbar-etikettiert-bildbeschreibungen-aus-der-veranstaltungen-lernen-mit-horst-bredekamp,,,"»Das Präparat ist nicht sichtbar etikettiert«. Bildbeschreibungen aus der Veranstaltungen »Lernen mit Horst Bredekamp«.",,,/home/das-praparat-ist-nicht-sichtbar-etikettiert-bildbeschreibungen-aus-der-veranstaltungen-lernen-mit-horst-bredekamp/,,,t,t,t,de,1,4,2015-08-09,
2028,2009-07-25,,,f,[],,,1,"In: Wissenschaftskolleg zu Berlin, Jahrbuch 2007/08, S. 324–346.","Muth, Susanne (2009):",,,,,,,,,,,,,seiner-zeit-voraus-wie-das-forum-romanum-zu-einer-neuen-platzstruktur-fand,,,"Seiner Zeit voraus? Wie das Forum Romanum zu einer neuen Platzstruktur fand.",,,/home/seiner-zeit-voraus-wie-das-forum-romanum-zu-einer-neuen-platzstruktur-fand/,,,f,f,t,de,1,4,2009-07-25,
2164,2012-07-31,,,f,[],,,1,"In: Feist, Ulrike und Markus Rath (Hg.): in imagine ego. Facetten von Bildakt und Verkörperung. Festgabe für Horst Bredekamp. Berlin: Akademie Verlag, S. 93-116.","Hadjinicolaou, Yannis (2012):",,,,,,,,,,,,,das-allumfassende-auge-zur-bildsukzession-bei-jacques-de-gheyn-ii,,,"Das allumfassende Auge. Zur Bildsukzession bei Jacques de Gheyn II.",,,/home/das-allumfassende-auge-zur-bildsukzession-bei-jacques-de-gheyn-ii/,,,t,f,t,de,1,3,2012-07-31,
1549,2014-07-08,,,f,[],,,1,"In: Richtmeyer, Ulrich (Hg.): PhantomGesichter. Zur Sicherheit und Unsicherheit im biometrischen Überwachungsbild. Schriftenreihe des IKKM Weimar, Bd. 18. Paderborn: Wilhelm Fink Verlag, S. 55–72.","Knaut, Andrea (2014):",,,,,,,,,,,,,kontrollpolitische-automatisierung-der-personenidentifizierung-den-grenzen,,,"Kontrollpolitische Automatisierung der Personenidentifizierung an den Grenzen.",,,/home/kontrollpolitische-automatisierung-der-personenidentifizierung-den-grenzen/,,,f,f,t,de,1,3,2014-07-08,
1724,2014-07-12,,,f,[],,,1,"In: Acta Neurochir (Wien), Jg. 156, Nr. 6, S. 125–133. doi: 10.1007/s00701-014-2079-8.","Picht, Thomas/Schilt, Sarah/Frey, Dietmar/Vajkoczy, Peter/Kufeld, Markus (2014):",,,,,,,,,,,,,integration-navigated-brain-stimulation-data-radiosurgical-planning-potential-benefits-and-dangers,,,"Integration of navigated brain stimulation data into radiosurgical planning: potential benefits and dangers.",,,/home/integration-navigated-brain-stimulation-data-radiosurgical-planning-potential-benefits-and-dangers/,,,t,f,f,en,1,2,2014-07-12,
2281,2012-08-09,,,f,[],,,1,"In: Engel, Franz/Queisner, Moritz/Viola, Tullio (Hg.): Das bildnerische Denken von Charles S. Peirce. Berlin: Akademie Verlag, pp. 253-271.","Hoel, Aud Sissel (2012):",,,,,,,,,,,,,lines-sight-peirce-diagrammatic-abstraction,,,"Lines of Sight: Peirce on Diagrammatic Abstraction.",,,/home/lines-sight-peirce-diagrammatic-abstraction/,,,t,f,t,en,1,3,2012-08-09,
